dataset,id,question,question_type,expected_behavior,expected_answer,expected_answer_regex,required_phrases,gold_evidence_labels,cannot_answer,answer_text,answer_citations,has_citations,citation_validity,citation_overlaps_gold_evidence,verification_passed,pass_overall_full,pass_overall_retrieval,pass_refusal_rule,pass_citation_rule,pass_expected_doc_rule,pass_evidence_recall_rule,pass_expected_value_rule,pass_citation_overlap_rule,pass_verification_rule,context_precision_doc,context_recall_doc,context_precision_ranked_full,context_precision_ranked_retrieval,evidence_recall_at_k_full,evidence_recall_at_k_retrieval,evidence_mrr_full,evidence_mrr_retrieval,evidence_ndcg_at_k_full,evidence_ndcg_at_k_retrieval,evidence_coverage_full,evidence_coverage_retrieval,evidence_recall_before_rerank,evidence_recall_after_rerank,reranker_dropped_evidence,retrieval_contains_expected_value,retrieval_contains_required_phrases,answer_matches_expected_value,corpus_contains_expected_value,corpus_contains_required_phrases,retrieval_missed_existing_value
silver,s019,What is the Document Retention Period for Data Protection - Employees?,metadata,answer,Until superseded,,,docs/txt/Data_Protection_-_Employees.txt:1-120,False,The document retention period is Until superseded 3.[docs/txt/Data_Protection_-_Employees.txt:1-100],docs/txt/Data_Protection_-_Employees.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s020,"For Data Protection - Employees, how long should the document be retained?",metadata,answer,Until superseded,,,docs/txt/Data_Protection_-_Employees.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s021,What is the Version listed in the Current Document Status for Data Protection - Employees?,metadata,answer,2024,,,docs/txt/Data_Protection_-_Employees.txt:1-120,False,The version is 2025.[docs/txt/Data_Protection_-_Employees.txt:1-100],docs/txt/Data_Protection_-_Employees.txt:1-100,True,True,True,True,False,True,True,True,True,True,False,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s022,"For Data Protection - Employees, what Version is shown in the Current Document Status?",metadata,answer,2024,,,docs/txt/Data_Protection_-_Employees.txt:1-120,False,The version is 2025.[docs/txt/Data_Protection_-_Employees.txt:1-100],docs/txt/Data_Protection_-_Employees.txt:1-100,True,True,True,True,False,True,True,True,True,True,False,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s023,"For Equality Diversity, what policy group is listed?",metadata,answer,Employees,,,docs/txt/Equality_Diversity.txt:1-120,False,The policy group is Employees.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s024,Which policy group does the Equality Diversity policy belong to?,metadata,answer,Employees,,,docs/txt/Equality_Diversity.txt:1-120,False,The policy group is Employees.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s025,What is the Policy Group field for Equality Diversity?,metadata,answer,Employees,,,docs/txt/Equality_Diversity.txt:1-120,False,The policy group is Employees.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s026,Which committee is responsible for Equality Diversity?,metadata,answer,PERSONNEL,,,docs/txt/Equality_Diversity.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s027,What is the RESPONSIBLE COMMITTEE for Equality Diversity?,metadata,answer,PERSONNEL,,,docs/txt/Equality_Diversity.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s028,"For Equality Diversity, which committee is listed as responsible?",metadata,answer,PERSONNEL,,,docs/txt/Equality_Diversity.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s029,When was Equality Diversity last updated (MM/YYYY)?,metadata,answer,03/2024,,,docs/txt/Equality_Diversity.txt:1-120,False,11.03.2025.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,False,False,True,True,True,True,False,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,,False,False,,False
silver,s030,What is the 'Last updated' value for Equality Diversity?,metadata,answer,03/2024,,,docs/txt/Equality_Diversity.txt:1-120,False,The last updated is 11.03.2025.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,False,False,True,True,True,True,False,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,,False,False,,False
silver,s031,Give the last-updated month/year for Equality Diversity.,metadata,answer,03/2024,,,docs/txt/Equality_Diversity.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,False,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,,False,False,,False
silver,s032,What is the next review date guidance for Equality Diversity?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+as\s+required\b,,docs/txt/Equality_Diversity.txt:1-120,False,The review frequency is Annual or as required.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s033,When should Equality Diversity be reviewed (next review guidance)?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+as\s+required\b,,docs/txt/Equality_Diversity.txt:1-120,False,Annual or as required.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s034,What does Equality Diversity list as the next review date guidance?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+as\s+required\b,,docs/txt/Equality_Diversity.txt:1-120,False,The review frequency is Annual or as required.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s035,Who is the Responsible Officer for Equality Diversity?,metadata,answer,AJT,,,docs/txt/Equality_Diversity.txt:1-120,False,AJT.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s036,"For Equality Diversity, what is listed as the Responsible Officer?",metadata,answer,AJT,,,docs/txt/Equality_Diversity.txt:1-120,False,The responsible officer is AJT.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s037,Which committee approved the current version of Equality Diversity?,metadata,answer,P&F,,,docs/txt/Equality_Diversity.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,False,True,True,True,True,True,False,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s038,"For Equality Diversity, who is it Approved by?",metadata,answer,P&F,,,docs/txt/Equality_Diversity.txt:1-120,False,P&F.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s039,What is the approval Date listed in the Current Document Status for Equality Diversity?,metadata,answer,11.03.2025,,,docs/txt/Equality_Diversity.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s040,"For Equality Diversity, what is the Date in the Current Document Status table?",metadata,answer,11.03.2025,,,docs/txt/Equality_Diversity.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s041,What is the Document Retention Period for Equality Diversity?,metadata,answer,Until superseded,,,docs/txt/Equality_Diversity.txt:1-120,False,The document retention period is Until superseded 3.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s042,"For Equality Diversity, how long should the document be retained?",metadata,answer,Until superseded,,,docs/txt/Equality_Diversity.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s043,What is the Version listed in the Current Document Status for Equality Diversity?,metadata,answer,2025,,,docs/txt/Equality_Diversity.txt:1-120,False,The version is 2025.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s044,"For Equality Diversity, what Version is shown in the Current Document Status?",metadata,answer,2025,,,docs/txt/Equality_Diversity.txt:1-120,False,The version is 2025.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s045,"For Provision of IT Acceptable Use Policy Employees Members, what policy group is listed?",metadata,answer,Employees/Members,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,The policy group is Employees/Members.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s046,Which policy group does the Provision of IT Acceptable Use Policy Employees Members policy belong to?,metadata,answer,Employees/Members,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,The policy group is Employees/Members.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s047,What is the Policy Group field for Provision of IT Acceptable Use Policy Employees Members?,metadata,answer,Employees/Members,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,The policy group is Employees/Members.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s048,Which committee is responsible for Provision of IT Acceptable Use Policy Employees Members?,metadata,answer,P&F,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Data_Protection_-_Employees.txt:1-100],docs/txt/Data_Protection_-_Employees.txt:1-100,True,True,False,True,False,True,True,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s049,What is the RESPONSIBLE COMMITTEE for Provision of IT Acceptable Use Policy Employees Members?,metadata,answer,P&F,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Data_Protection_-_Employees.txt:1-100],docs/txt/Data_Protection_-_Employees.txt:1-100,True,True,False,True,False,True,True,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s050,"For Provision of IT Acceptable Use Policy Employees Members, which committee is listed as responsible?",metadata,answer,P&F,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Data_Protection_-_Employees.txt:1-100],docs/txt/Data_Protection_-_Employees.txt:1-100,True,True,False,True,False,True,True,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s051,When was Provision of IT Acceptable Use Policy Employees Members last updated (MM/YYYY)?,metadata,answer,03/2025,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,03.04.2025.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100,True,True,True,True,False,False,True,True,True,True,False,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,,False,False,,False
silver,s052,What is the 'Last updated' value for Provision of IT Acceptable Use Policy Employees Members?,metadata,answer,03/2025,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,The last updated is 03.04.2025.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100,True,True,True,True,False,False,True,True,True,True,False,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,,False,False,,False
silver,s053,Give the last-updated month/year for Provision of IT Acceptable Use Policy Employees Members.,metadata,answer,03/2025,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,False,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,,False,False,,False
silver,s054,What is the next review date guidance for Provision of IT Acceptable Use Policy Employees Members?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+as\s+required\b,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,The review frequency is Annual or as required.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s055,When should Provision of IT Acceptable Use Policy Employees Members be reviewed (next review guidance)?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+as\s+required\b,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,Annual or as required.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s056,What does Provision of IT Acceptable Use Policy Employees Members list as the next review date guidance?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+as\s+required\b,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,The review frequency is Annual or as required.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s057,Who is the Responsible Officer for Provision of IT Acceptable Use Policy Employees Members?,metadata,answer,AJT,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,AJT.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s058,"For Provision of IT Acceptable Use Policy Employees Members, what is listed as the Responsible Officer?",metadata,answer,AJT,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,The responsible officer is AJT.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s059,Which committee approved the current version of Provision of IT Acceptable Use Policy Employees Members?,metadata,answer,FTC,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Data_Protection_-_Employees.txt:1-100],docs/txt/Data_Protection_-_Employees.txt:1-100,True,True,False,True,False,True,True,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s060,"For Provision of IT Acceptable Use Policy Employees Members, who is it Approved by?",metadata,answer,FTC,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,FTC.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s061,What is the approval Date listed in the Current Document Status for Provision of IT Acceptable Use Policy Employees Members?,metadata,answer,03.04.2025,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s062,"For Provision of IT Acceptable Use Policy Employees Members, what is the Date in the Current Document Status table?",metadata,answer,03.04.2025,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s063,What is the Document Retention Period for Provision of IT Acceptable Use Policy Employees Members?,metadata,answer,Until superseded,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,The document retention period is Until superseded 3.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s064,"For Provision of IT Acceptable Use Policy Employees Members, how long should the document be retained?",metadata,answer,Until superseded,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s065,What is the Version listed in the Current Document Status for Provision of IT Acceptable Use Policy Employees Members?,metadata,answer,2025/26,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,The version is 2025/26.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s066,"For Provision of IT Acceptable Use Policy Employees Members, what Version is shown in the Current Document Status?",metadata,answer,2025/26,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,The version is 2025/26.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s067,"For Recruitment and Selection Policy, what policy group is listed?",metadata,answer,Employees,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The policy group is Employees.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s068,Which policy group does the Recruitment and Selection Policy policy belong to?,metadata,answer,Employees,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The policy group is Employees.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s069,What is the Policy Group field for Recruitment and Selection Policy?,metadata,answer,Employees,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The policy group is Employees.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s070,Which committee is responsible for Recruitment and Selection Policy?,metadata,answer,PERSONNEL,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s071,What is the RESPONSIBLE COMMITTEE for Recruitment and Selection Policy?,metadata,answer,PERSONNEL,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s072,"For Recruitment and Selection Policy, which committee is listed as responsible?",metadata,answer,PERSONNEL,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s073,What is the CURRENT month/year for Recruitment and Selection Policy?,metadata,answer,07/2024,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,False,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,,False,False,,False
